Mod,Plot,Type,Distance,Side,UniqueID,Altitude,Decl1,Decl2,Decl3,Decl4,Aspecto,Prof1,Prof2,Prof3,Prof4,Rocha1,Rocha2,Rocha3,Rocha4,Solo1,Solo2,Solo3,Solo4,Biom1,Biom2,Biom3,Biom4,Serra1,Serra2,Serra3,Serra4,esp_serra1,esp_serra2,esp_serra3,esp_serra4,grimpa1,grimpa2,grimpa3,grimpa4,hmax,dossel,agua,Gado,Veg,Fogo,tipo.veg,obs,obs2,data,Biomass_mean,Serra_mean,Species_richness
2,,Ripária,25,J,_25_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,75,J,_75_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,125,J,_125_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,175,J,_175_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,225,J,_225_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,25,M,_25_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,75,M,_75_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,125,M,_125_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,175,M,_175_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
2,,Ripária,225,M,_225_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,,,,,5.0,88.0,10.9
3,M03T01,Terrestre,25,J,T01_25_J,500.0,32.0,47.0,49.0,55.0,115.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,8.0,40.0,25.0,50.0,5.0,1.0,0.0,8.0,87.0,59.0,75.0,42.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,16.42395833,100.0,1.0,,,FOD,,,,3.5,65.75,5.0
3,M03T01,Terrestre,75,J,T01_75_J,500.0,10.0,24.0,10.0,14.0,190.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,5.0,10.0,0.0,100.0,95.0,90.0,50.0,5.0,5.0,6.5,1.0,0.0,0.0,0.0,0.0,12.0,16.0496875,100.0,1.0,,,FOD,,,,3.75,83.75,17.5
3,M03T01,Terrestre,125,J,T01_125_J,500.0,14.0,17.0,17.0,16.0,200.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,2.0,15.0,20.0,10.0,5.0,5.0,0.0,5.0,93.0,80.0,80.0,85.0,2.0,1.0,0.5,5.0,0.0,0.0,0.0,0.0,12.0,9.3978125,100.0,1.0,,,FOD,,,,3.75,84.5,8.5
3,M03T01,Terrestre,175,J,T01_175_J,500.0,2.0,0.0,1.0,1.0,350.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,1.0,2.0,1.0,5.0,7.0,88.0,99.0,90.0,92.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,11.0,15.2696875,100.0,1.0,,,FOD,,,,3.75,92.25,15.0
3,M03T01,Terrestre,225,J,T01_225_J,500.0,27.0,33.0,35.0,26.0,350.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,10.0,2.0,80.0,80.0,5.0,15.0,5.0,1.0,85.0,83.0,15.0,19.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,20.0,25.71697917,100.0,1.0,,,FOD,,,,6.5,50.5,2.0
3,M03T01,Terrestre,25,M,T01_25_M,500.0,26.0,19.0,16.0,18.0,140.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,90.0,100.0,100.0,98.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,11.76427083,100.0,1.0,,,FOD,,,,0.0,97.0,12.0
3,M03T01,Terrestre,75,M,T01_75_M,500.0,21.0,18.0,22.0,13.0,185.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,5.0,5.0,0.0,99.0,85.0,95.0,90.0,0.5,0.5,2.0,1.0,0.0,0.0,0.0,0.0,10.0,12.27416667,100.0,1.0,,,FOD,,,,2.5,92.25,4.0
3,M03T01,Terrestre,125,M,T01_125_M,500.0,1.0,4.0,1.0,2.0,248.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,95.0,99.0,96.0,95.0,4.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,18.0,17.6725,100.0,1.0,,,FOD,,,,3.75,96.25,19.0
3,M03T01,Terrestre,175,M,T01_175_M,500.0,0.0,0.0,5.0,1.0,235.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,8.0,98.0,99.5,100.0,92.0,3.5,4.5,5.0,9.5,0.0,0.0,0.0,0.0,13.0,4.3909375,100.0,1.0,,,FOD,,,,2.625,97.375,22.5
3,M03T01,Terrestre,225,M,T01_225_M,500.0,6.0,3.0,9.0,12.0,161.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,2.0,95.0,92.0,98.0,98.0,2.5,11.0,8.0,8.0,0.0,0.0,0.0,0.0,18.0,11.05729167,100.0,1.0,,,FOD,,,,4.25,95.75,29.5
3,M03T02,Terrestre,25,J,T02_25_J,610.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T02,Terrestre,75,J,T02_75_J,610.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T02,Terrestre,125,J,T02_125_J,610.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T02,Terrestre,175,J,T02_175_J,610.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T02,Terrestre,225,J,T02_225_J,610.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T02,Terrestre,25,M,T02_25_M,610.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T02,Terrestre,75,M,T02_75_M,610.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T02,Terrestre,125,M,T02_125_M,610.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T02,Terrestre,175,M,T02_175_M,610.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T02,Terrestre,225,M,T02_225_M,610.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T03,Terrestre,25,J,T03_25_J,600.0,10.0,0.0,1.0,2.0,239.0,51.0,51.0,51.0,51.0,0.0,15.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,93.0,80.0,99.0,95.0,5.1,8.0,8.5,9.0,0.0,0.0,0.0,0.0,16.0,21.15979167,100.0,1.0,,,FOD,,,,1.75,91.75,30.6
3,M03T03,Terrestre,75,J,T03_75_J,600.0,4.0,0.0,6.0,1.0,175.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,8.0,98.0,95.0,98.0,92.0,5.5,3.2,7.0,6.0,0.0,0.0,0.0,0.0,16.0,26.81989583,100.0,1.0,,,FOD,,,,4.0,95.75,21.7
3,M03T03,Terrestre,125,J,T03_125_J,600.0,11.0,28.0,2.0,4.0,205.0,51.0,51.0,51.0,51.0,0.0,0.0,10.0,0.0,10.0,40.0,15.0,0.0,2.0,10.0,20.0,0.0,88.0,50.0,55.0,100.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,14.0,13.49458333,100.0,1.0,,,FOD,,,,8.0,73.25,7.0
3,M03T03,Terrestre,175,J,T03_175_J,600.0,6.0,2.0,11.0,2.0,185.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,94.0,95.0,95.0,98.0,7.5,1.0,5.0,7.0,0.0,0.0,0.0,0.0,16.0,9.728541667,100.0,1.0,,,FOD,,,,0.75,95.5,20.5
3,M03T03,Terrestre,225,J,T03_225_J,600.0,17.0,10.0,20.0,4.0,230.0,20.0,51.0,51.0,25.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,100.0,100.0,7.0,5.0,4.2,4.4,0.0,0.0,0.0,0.0,14.0,16.1709375,100.0,1.0,,,FOD,,,,0.0,85.0,20.6
3,M03T03,Terrestre,25,M,T03_25_M,600.0,2.0,6.0,6.0,1.0,89.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,10.0,5.0,98.0,96.0,90.0,95.0,3.5,2.3,5.1,6.0,0.0,0.0,0.0,0.0,18.0,25.71416667,100.0,1.0,,,FOD,,,,4.75,94.75,16.9
3,M03T03,Terrestre,75,M,T03_75_M,600.0,15.0,8.0,12.0,15.0,96.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,2.0,96.0,95.0,95.0,98.0,6.0,5.5,6.0,8.0,0.0,0.0,0.0,0.0,20.0,19.8471875,100.0,1.0,,,FOD,,,,3.75,96.0,25.5
3,M03T03,Terrestre,125,M,T03_125_M,600.0,2.0,4.0,2.0,6.0,140.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,100.0,100.0,94.0,100.0,7.0,9.0,5.0,6.0,0.0,0.0,0.0,0.0,16.0,18.1115625,100.0,1.0,,,FOD,,,,1.25,98.5,27.0
3,M03T03,Terrestre,175,M,T03_175_M,600.0,6.0,7.0,1.0,1.0,245.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,94.0,99.0,95.0,100.0,3.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,16.0,23.3303125,100.0,1.0,,,FOD,,,,2.75,97.0,19.0
3,M03T03,Terrestre,225,M,T03_225_M,600.0,1.0,0.0,2.0,2.0,270.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,95.0,95.0,95.0,99.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,15.0,39.15114583,100.0,1.0,,,FOD,,,,4.0,96.0,9.0
3,M03T04,Terrestre,25,J,T04_25_J,529.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T04,Terrestre,75,J,T04_75_J,529.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T04,Terrestre,125,J,T04_125_J,529.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T04,Terrestre,175,J,T04_175_J,529.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T04,Terrestre,225,J,T04_225_J,529.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T04,Terrestre,25,M,T04_25_M,529.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T04,Terrestre,75,M,T04_75_M,529.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T04,Terrestre,125,M,T04_125_M,529.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T04,Terrestre,175,M,T04_175_M,529.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T04,Terrestre,225,M,T04_225_M,529.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T05,Terrestre,25,J,T05_25_J,508.0,12.0,19.0,2.0,12.0,95.0,27.0,41.0,26.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,10.0,10.5,5.0,5.5,0.0,0.0,0.0,0.0,8.5,14.87770833,100.0,1.0,,,FOD,,,,100.0,0.0,31.0
3,M03T05,Terrestre,75,J,T05_75_J,508.0,7.0,14.0,10.1,9.8,69.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,40.0,30.0,85.0,40.0,60.0,70.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,9.0,37.2234375,100.0,1.0,,,FOD,,,,36.25,63.75,10.9
3,M03T05,Terrestre,125,J,T05_125_J,508.0,21.0,28.0,18.0,17.0,115.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,20.0,15.0,15.0,40.0,78.0,84.0,84.0,60.0,4.0,10.0,3.0,5.5,0.0,0.0,0.0,0.0,7.5,14.10770833,100.0,1.0,,,FOD,,,,22.5,76.5,22.5
3,M03T05,Terrestre,175,J,T05_175_J,508.0,24.0,7.0,17.0,15.0,165.0,51.0,51.0,25.0,35.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,5.0,2.0,97.0,96.0,94.0,98.0,2.0,3.5,4.5,6.4,0.0,0.0,0.0,0.0,10.0,4.933333333,100.0,1.0,,,FOD,,,,2.75,96.25,16.4
3,M03T05,Terrestre,225,J,T05_225_J,508.0,30.0,17.0,22.0,28.0,219.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,85.0,20.0,50.0,50.0,3.0,2.0,8.0,2.0,12.0,78.0,42.0,48.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,15.0,3.7496875,100.0,1.0,,,FOD,,,,3.75,45.0,11.0
3,M03T05,Terrestre,25,M,T05_25_M,508.0,23.0,29.0,17.0,19.0,40.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,25.0,10.0,95.0,85.0,75.0,90.0,5.5,6.0,4.5,4.5,0.0,0.0,0.0,0.0,8.0,16.5259375,100.0,1.0,,,FOD,,,,13.75,86.25,20.5
3,M03T05,Terrestre,75,M,T05_75_M,508.0,31.0,13.0,13.0,26.0,65.0,20.0,10.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,38.0,19.0,65.0,80.0,62.0,81.0,7.0,4.0,3.0,7.1,0.0,0.0,0.0,0.0,5.5,65.97864583,100.0,1.0,,,FOD,,,,28.0,72.0,21.1
3,M03T05,Terrestre,125,M,T05_125_M,508.0,29.0,24.0,19.0,10.0,110.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,85.0,90.0,60.0,35.0,15.0,10.0,40.0,50.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,34.65979167,100.0,1.0,,,FOD,,,,67.5,28.75,10.0
3,M03T05,Terrestre,175,M,T05_175_M,508.0,21.0,25.0,23.0,24.0,175.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,35.0,95.0,30.0,25.0,60.0,5.0,68.0,75.0,5.5,6.0,4.3,5.0,0.0,0.0,0.0,0.0,7.5,21.48197917,100.0,1.0,,,FOD,,,,46.25,52.0,20.8
3,M03T05,Terrestre,225,M,T05_225_M,508.0,38.0,35.0,24.0,17.0,210.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,8.0,5.0,90.0,80.0,92.0,95.0,5.0,6.0,7.0,9.0,0.0,0.0,0.0,0.0,9.5,15.03229167,100.0,1.0,,,FOD,,,,10.75,89.25,27.0
3,M03T06,Terrestre,25,J,T06_25_J,643.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T06,Terrestre,75,J,T06_75_J,643.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T06,Terrestre,125,J,T06_125_J,643.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T06,Terrestre,175,J,T06_175_J,643.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T06,Terrestre,225,J,T06_225_J,643.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T06,Terrestre,25,M,T06_25_M,643.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T06,Terrestre,75,M,T06_75_M,643.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T06,Terrestre,125,M,T06_125_M,643.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03T06,Terrestre,175,M,T06_175_M,643.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
