Antigo,Novo,Existência,Mod,Plot,Type,Distance,Side,UniqueID,Altitude,Decl1,Decl2,Decl3,Decl4,Aspecto,Prof1,Prof2,Prof3,Prof4,Rocha1,Rocha2,Rocha3,Rocha4,Solo1,Solo2,Solo3,Solo4,Biom1,Biom2,Biom3,Biom4,Serra1,Serra2,Serra3,Serra4,esp_serra1,esp_serra2,esp_serra3,esp_serra4,grimpa1,grimpa2,grimpa3,grimpa4,hmax,dossel,agua,Gado,Veg,Fogo,tipo.veg,obs,obs2,data
R2,M03R02,SIM,3.0,M03R02,Ripária,25.0,D,R02_25_D,470.0,10.0,15.0,30.0,16.0,160.0,12.0,5.0,10.0,28.0,15.0,0.0,15.0,20.0,0.0,5.0,50.0,40.0,5.0,2.0,10.0,15.0,80.0,93.0,25.0,25.0,3.0,5.0,1.0,4.0,,,,,15.0,9.116458333,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,75.0,D,R02_75_D,470.0,4.0,20.0,19.0,15.0,210.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,95.0,90.0,8.0,3.0,2.0,1.0,,,,,14.0,20.98458333,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,125.0,D,R02_125_D,470.0,0.1,1.0,1.0,0.1,210.0,15.0,12.0,15.0,10.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,15.0,25.0,20.0,10.0,40.0,70.0,80.0,90.0,30.0,0.5,0.5,0.5,1.0,,,,,6.0,12.49635417,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,175.0,D,R02_175_D,470.0,0.1,0.1,1.0,0.1,185.0,2.0,0.0,5.0,1.0,25.0,70.0,15.0,75.0,15.0,0.0,5.0,10.0,10.0,1.0,15.0,8.0,50.0,29.0,65.0,7.0,0.5,1.0,0.5,0.5,,,,,5.0,59.33208333,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,225.0,D,R02_225_D,470.0,5.0,0.0,5.0,5.0,100.0,5.0,0.0,10.0,12.0,18.0,48.0,5.0,18.0,0.0,0.0,0.0,0.0,80.0,15.0,80.0,80.0,2.0,37.0,15.0,2.0,0.5,0.5,1.0,0.5,,,,,11.0,35.32135417,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,25.0,C,R02_25_C,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.51291667,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,75.0,C,R02_75_C,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7915625,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,125.0,C,R02_125_C,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.28854167,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,175.0,C,R02_175_C,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3953125,,,,,FOD,,,
R2,M03R02,SIM,3.0,M03R02,Ripária,225.0,C,R02_225_C,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.481875,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,25.0,E,R03_25_E,510.0,20.0,20.0,6.0,15.0,20.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,100.0,100.0,90.0,100.0,5.0,4.0,7.0,6.0,,,,,14.0,11.46791667,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,75.0,E,R03_75_E,510.0,35.0,42.0,30.0,29.0,35.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,30.0,20.0,15.0,0.0,10.0,0.0,5.0,99.0,60.0,80.0,80.0,1.0,0.5,0.5,1.0,,,,,17.0,16.63333333,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,125.0,E,R03_125_E,510.0,32.0,31.0,26.0,34.0,33.0,51.0,51.0,51.0,51.0,2.0,0.0,0.0,5.0,60.0,70.0,25.0,30.0,2.0,5.0,0.0,10.0,36.0,25.0,75.0,55.0,0.5,0.5,1.0,0.5,,,,,13.0,10.28614583,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,175.0,E,R03_175_E,510.0,35.0,14.0,34.0,17.0,120.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,5.0,2.0,20.0,20.0,5.0,96.0,70.0,75.0,90.0,1.0,1.0,2.0,1.5,,,,,18.0,16.23947917,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,225.0,E,R03_225_E,510.0,42.0,30.0,47.0,54.0,70.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,15.0,5.0,5.0,15.0,10.0,93.0,95.0,80.0,75.0,6.0,8.0,6.0,3.0,,,,,17.0,13.12791667,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,25.0,D,R03_25_D,510.0,54.0,40.0,40.0,34.0,170.0,20.0,20.0,51.0,20.0,1.0,0.0,0.0,1.0,95.0,80.0,50.0,90.0,0.0,10.0,0.0,0.0,4.0,10.0,50.0,9.0,0.5,1.0,0.5,1.0,,,,,15.0,26.40302083,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,75.0,D,R03_75_D,510.0,12.0,5.0,10.0,4.0,275.0,20.0,10.0,51.0,51.0,5.0,10.0,10.0,5.0,25.0,5.0,5.0,2.0,0.0,0.0,1.0,5.0,70.0,85.0,84.0,88.0,0.5,1.0,1.0,1.0,,,,,15.0,19.19572917,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,125.0,D,R03_125_D,510.0,62.0,46.0,39.0,54.0,255.0,5.0,6.0,0.0,4.0,60.0,20.0,60.0,80.0,40.0,30.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,7.0,16.86302083,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,175.0,D,R03_175_D,510.0,63.0,66.0,56.0,43.0,320.0,23.0,40.0,36.0,40.0,5.0,5.0,0.0,0.0,40.0,30.0,88.0,60.0,0.0,4.0,2.0,8.0,55.0,61.0,10.0,32.0,2.0,0.5,0.0,0.5,,,,,8.0,35.389375,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,225.0,D,R03_225_D,510.0,67.0,51.0,35.0,42.0,260.0,15.0,30.0,10.0,20.0,5.0,0.0,0.0,5.0,70.0,5.0,10.0,50.0,10.0,0.0,0.0,5.0,15.0,95.0,90.0,40.0,0.5,1.5,2.0,1.0,,,,,13.0,37.21510417,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,25.0,C,R03_25_C,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.99625,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,75.0,C,R03_75_C,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.86770833,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,125.0,C,R03_125_C,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.674375,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,175.0,C,R03_175_C,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.52541667,,,,,FOD,,,
R3,M03R03,SIM,3.0,M03R03,Ripária,225.0,C,R03_225_C,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.48375,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,25.0,E,R04_25_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,75.0,E,R04_75_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,125.0,E,R04_125_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,175.0,E,R04_175_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,225.0,E,R04_225_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,25.0,D,R04_25_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,75.0,D,R04_75_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,125.0,D,R04_125_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,175.0,D,R04_175_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,225.0,D,R04_225_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,25.0,C,R04_25_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,75.0,C,R04_75_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,125.0,C,R04_125_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,175.0,C,R04_175_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R04,NÃO,3.0,M03R04,Ripária,225.0,C,R04_225_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,25.0,E,R05_25_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,75.0,E,R05_75_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,125.0,E,R05_125_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,175.0,E,R05_175_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,225.0,E,R05_225_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,25.0,D,R05_25_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,75.0,D,R05_75_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,125.0,D,R05_125_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,175.0,D,R05_175_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,225.0,D,R05_225_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,25.0,C,R05_25_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,75.0,D,R05_75_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,125.0,D,R05_125_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,175.0,D,R05_175_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
NÃO CONSTA,M03R05,NÃO,3.0,M03R05,Ripária,225.0,D,R05_225_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
